date,state,route,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,available_seats,price
23 Jul,North Bengal,Falakata (west bengal) to Kolkata,https://www.redbus.in/bus-tickets/falakata-to-kolkata,NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),10:00,19h 15m,05:15,2.8,49,INR 530
23 Jul,North Bengal,Falakata (west bengal) to Kolkata,https://www.redbus.in/bus-tickets/falakata-to-kolkata,NBSTC-COB-KOL-R1-13:30,Non AC Seater 2+2,14:10,16h 20m,06:30,2.8,22,INR 571
22 Jul,North Bengal,Kolkata to Farakka,https://www.redbus.in/bus-tickets/kolkata-to-farakka,NBSTC-KOL-RAI-R1-20:30,NON A/C Seater Push Back (2+2),20:30,04h 45m,01:15,3.6,7,INR 251
22 Jul,North Bengal,Kolkata to Farakka,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:45,08h 15m,04:00,4.6,33,INR 699
22 Jul,North Bengal,Kolkata to Farakka,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,08h 00m,04:00,4.1,28,INR 650
22 Jul,North Bengal,Kolkata to Farakka,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Lokenath Bus Service,Volvo A/C Seater (2+2),21:00,06h 45m,03:45,4.5,27,INR 646
22 Jul,North Bengal,Kolkata to Farakka,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Rubi Paribahan,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,07h 15m,02:15,4.3,21,INR 1499
22 Jul,North Bengal,Kolkata to Farakka,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Rubi Paribahan,Volvo 9600 A/C Seater/Sleeper (2+1),20:30,06h 00m,02:30,4.3,34,INR 749
22 Jul,North Bengal,Kolkata to Farakka,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Wasim Travels,NON A/C Seater / Sleeper (2+2),22:00,08h 00m,06:00,2.5,12,INR 455
22 Jul,North Bengal,Kolkata to Farakka,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Wasim Travels,NON A/C Seater / Sleeper (2+2),22:30,08h 00m,06:30,1.7,12,INR 455
22 Jul,North Bengal,Kolkata to Farakka,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Poulami Paribahan,Volvo Multi-Axle A/C Seater/Sleeper (2+1),19:00,07h 15m,02:15,4.1,47,INR 1200
22 Jul,North Bengal,Kolkata to Farakka,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Lokenath Bus Service,NON A/C Seater / Sleeper (2+2),21:30,07h 45m,05:15,3.4,10,INR 350
22 Jul,North Bengal,Siliguri to Raiganj,https://www.redbus.in/bus-tickets/siliguri-to-raiganj,Shree Krishna Travels,NON A/C Seater / Sleeper (2+2),20:00,06h 00m,02:00,3.2,19,INR 250
22 Jul,North Bengal,Siliguri to Raiganj,https://www.redbus.in/bus-tickets/siliguri-to-raiganj,EASY RIDE,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,04h 00m,22:45,4.5,20,INR 1500
23 Jul,North Bengal,Kolkata to Dhupguri (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-dhupguri-west-bengal,NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),15:00,14h 15m,05:15,2.5,49,INR 515
23 Jul,North Bengal,Kolkata to Dhupguri (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-dhupguri-west-bengal,NBSTC-KOL-COB-R1-17:00,Non AC Seater 2+2,17:00,13h 30m,06:30,4.8,30,INR 555
22 Jul,North Bengal,Falakata (west bengal) to Malda,https://www.redbus.in/bus-tickets/falakata-to-malda,NBSTC-COB-BHP-R1-19:00,Non AC Seater 2+2,19:50,07h 29m,03:19,3.1,15,INR 302
22 Jul,North Bengal,Kolkata to Gazole,https://www.redbus.in/bus-tickets/kolkata-to-gazole,NBSTC-KOL-RAI-R1-20:30,NON A/C Seater Push Back (2+2),20:30,07h 30m,04:00,3.5,34,INR 301
22 Jul,North Bengal,Kolkata to Gazole,https://www.redbus.in/bus-tickets/kolkata-to-gazole,Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:45,09h 00m,04:45,4.9,13,INR 699
22 Jul,North Bengal,Kolkata to Gazole,https://www.redbus.in/bus-tickets/kolkata-to-gazole,Rubi Paribahan,Volvo 9600 A/C Seater/Sleeper (2+1),20:30,07h 00m,03:30,4.9,12,INR 749
22 Jul,North Bengal,Kolkata to Gazole,https://www.redbus.in/bus-tickets/kolkata-to-gazole,New Dolphin Travels,A/C Seater / Sleeper (2+2),19:00,09h 15m,04:15,2.8,61,INR 551
22 Jul,North Bengal,Kolkata to Gazole,https://www.redbus.in/bus-tickets/kolkata-to-gazole,Poulami Paribahan,Volvo Multi-Axle A/C Seater/Sleeper (2+1),19:00,09h 00m,04:00,4.1,47,INR 1200
22 Jul,North Bengal,Kolkata to Gazole,https://www.redbus.in/bus-tickets/kolkata-to-gazole,Poulami Paribahan,Volvo Multi-Axle A/C (2+2),18:25,07h 55m,02:20,4.1,49,INR 1000
22 Jul,North Bengal,Kolkata to Gazole,https://www.redbus.in/bus-tickets/kolkata-to-gazole,Lokenath Bus Service,NON A/C Seater / Sleeper (2+2),21:30,09h 15m,06:45,3.4,10,INR 400
22 Jul,North Bengal,Kolkata to Gazole,https://www.redbus.in/bus-tickets/kolkata-to-gazole,Renuka Travels,NON A/C Seater / Sleeper (2+2),20:30,09h 30m,06:00,1.6,60,INR 370
22 Jul,North Bengal,Berhampore (West Bengal) to Falakata (west bengal),https://www.redbus.in/bus-tickets/berhampore-to-falakata,NBSTC-BHP-COB-R1-18:30,Non AC Seater 2+2,18:30,11h 00m,05:30,4.6,29,INR 412
22 Jul,North Bengal,Balurghat to Siliguri,https://www.redbus.in/bus-tickets/balurghat-to-siliguri,Mohanta Travels,A/C Seater / Sleeper (2+2),21:00,08h 00m,05:00,3.5,7,INR 361
22 Jul,North Bengal,Balurghat to Siliguri,https://www.redbus.in/bus-tickets/balurghat-to-siliguri,Shree Krishna Travels,A/C Seater / Sleeper (2+2),21:10,07h 20m,04:30,3.2,7,INR 400
22 Jul,North Bengal,Balurghat to Siliguri,https://www.redbus.in/bus-tickets/balurghat-to-siliguri,Shree Krishna Travels,NON A/C Seater / Sleeper (2+2),19:45,09h 15m,05:00,3.4,12,INR 250
22 Jul,North Bengal,Balurghat to Siliguri,https://www.redbus.in/bus-tickets/balurghat-to-siliguri,Sankar Travels,A/C Seater / Sleeper (2+1),20:10,08h 20m,04:30,2.9,6,INR 450
22 Jul,North Bengal,Siliguri to Barasat (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-barasat-west-bengal,NBSTC-SLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),18:30,11h 00m,05:30,4.2,4,INR 466
23 Jul,North Bengal,Kolkata to Maynaguri (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-maynaguri-west-bengal,NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),15:00,14h 00m,05:00,4.4,49,INR 500
23 Jul,North Bengal,Kolkata to Maynaguri (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-maynaguri-west-bengal,NBSTC-KOL-COB-R1-17:00,Non AC Seater 2+2,17:00,13h 00m,06:00,4.4,30,INR 538
22 Jul,North Bengal,Kolkata to Itahar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-itahar-west-bengal,NBSTC-KOL-RAI-R1-20:30,NON A/C Seater Push Back (2+2),20:30,08h 30m,05:00,3.2,7,INR 323
22 Jul,North Bengal,Kolkata to Itahar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-itahar-west-bengal,Poulami Paribahan,Volvo Multi-Axle A/C Seater/Sleeper (2+1),19:00,09h 30m,04:30,4.1,47,INR 1200
22 Jul,North Bengal,Kolkata to Itahar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-itahar-west-bengal,Lokenath Bus Service,NON A/C Seater / Sleeper (2+2),21:30,09h 40m,07:10,3.4,10,INR 500
23 Jul,North Bengal,Cooch Behar (West Bengal) to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-krishnanagar,NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),09:15,14h 15m,23:30,3.7,49,INR 478
23 Jul,North Bengal,Cooch Behar (West Bengal) to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-krishnanagar,NBSTC-COB-KOL-R1-13:30,Non AC Seater 2+2,13:30,14h 00m,03:30,3.7,22,INR 516
23 Jul,North Bengal,Cooch Behar (West Bengal) to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-krishnanagar,Mahaprabhu Travels,NON A/C Seater / Sleeper (2+2),15:30,15h 30m,07:00,2.1,44,INR 635
22 Jul,North Bengal,Cooch Behar (West Bengal) to Omarpur (West Bengal),https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-omarpur-west-bengal,NBSTC-COB-BHP-R1-19:00,Non AC Seater 2+2,19:00,11h 00m,06:00,3.7,15,INR 405
23 Jul,North Bengal,Berhampore (West Bengal) to Jalpaiguri,https://www.redbus.in/bus-tickets/berhampore-to-jalpaiguri,NBSTC-BHP-COB-R1-18:30,Non AC Seater 2+2,18:30,09h 00m,03:30,4.6,30,INR 361
22 Jul,North Bengal,Malda to Siliguri,https://www.redbus.in/bus-tickets/malda-to-siliguri,Aradhana Travels,A/C Seater / Sleeper (2+1),23:30,06h 30m,06:00,3.6,18,INR 713
22 Jul,North Bengal,Malda to Siliguri,https://www.redbus.in/bus-tickets/malda-to-siliguri,Aradhana Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),23:59,06h 01m,06:00,3.6,43,INR 855
22 Jul,North Bengal,Malda to Siliguri,https://www.redbus.in/bus-tickets/malda-to-siliguri,Aradhana Bus Service,A/C Seater / Sleeper (2+2),22:45,06h 15m,05:00,0,61,INR 455
22 Jul,North Bengal,Malda to Siliguri,https://www.redbus.in/bus-tickets/malda-to-siliguri,Aradhana Travels,NON A/C Seater / Sleeper (2+2),23:59,07h 31m,07:30,2.1,33,INR 380
22 Jul,North Bengal,Raiganj to Ranaghat,https://www.redbus.in/bus-tickets/raiganj-to-ranaghat,NBSTC-RAI-KOL-R1-19:30,NON A/C Seater Push Back (2+2),19:30,08h 45m,04:15,3.3,14,INR 278
22 Jul,North Bengal,Raiganj to Ranaghat,https://www.redbus.in/bus-tickets/raiganj-to-ranaghat,Lokenath Bus Service,NON A/C Seater / Sleeper (2+2),19:45,08h 25m,04:10,3.4,7,INR 350
22 Jul,North Bengal,Raiganj to Ranaghat,https://www.redbus.in/bus-tickets/raiganj-to-ranaghat,Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),19:15,07h 55m,03:10,2.5,33,INR 665
22 Jul,North Bengal,Cooch Behar (West Bengal) to Farakka,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-farakka,NBSTC-COB-BHP-R1-19:00,Non AC Seater 2+2,19:00,09h 30m,04:30,4.9,9,INR 367
23 Jul,North Bengal,Cooch Behar (West Bengal) to Siliguri,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-siliguri,NBSTC-COB-FKT-SLG-08-10:25,Non AC Seater (2+3),10:25,04h 00m,14:25,2.8,46,INR 119
23 Jul,North Bengal,Cooch Behar (West Bengal) to Siliguri,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-siliguri,NBSTC-COB-FKT-SLG-06-15:30,Non AC Seater 2+2,15:30,03h 30m,19:00,2.8,45,INR 119
23 Jul,North Bengal,Cooch Behar (West Bengal) to Siliguri,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-siliguri,Mahaprabhu Travels,A/C Seater (2+3),07:54,03h 06m,11:00,4.0,34,INR 250
