date,state,route,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,available_seats,price
22 Jul,Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,AITIANA CRUISELINERS,Bharat Benz A/C Seater /Sleeper (2+1),20:15,09h 00m,05:15,3.9,10,INR 500
22 Jul,Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Sadhvi Rath,A/C Seater / Sleeper (2+1),19:36,10h 00m,05:36,3.4,12,INR 468
22 Jul,Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,MAA KAMAKHYA DREAMLINER,A/C Seater / Sleeper (2+1),20:10,08h 50m,05:00,4.3,16,INR 495
22 Jul,Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Maa Satyabhama Rath,A/C Seater / Sleeper (2+1),21:00,09h 00m,06:00,3.6,31,INR 600
22 Jul,Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Shatabdi Travels,A/C Seater / Sleeper (2+1),19:30,09h 00m,04:30,3.7,26,INR 600
22 Jul,Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),20:45,08h 30m,05:15,3.5,5,INR 650
22 Jul,Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),21:00,08h 20m,05:20,3.2,4,INR 599
22 Jul,Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Shatabdi Travels,A/C Seater / Sleeper (2+1),19:50,09h 00m,04:50,3.6,21,INR 700
22 Jul,Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Aitiana Travels,NON A/C Seater / Sleeper (2+2),20:00,10h 00m,06:00,3.2,10,INR 300
22 Jul,Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Hawa Hawai,A/C Seater / Sleeper (2+1),20:30,09h 00m,05:30,3.4,7,INR 570
22 Jul,Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Raj Bus Services,A/C Seater / Sleeper (2+2),22:45,09h 00m,07:45,2.8,4,INR 463
22 Jul,Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Aarush Krrish,A/C Seater / Sleeper (2+1),21:00,08h 30m,05:30,2.1,12,INR 540
22 Jul,Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Sri Krishna Rath,A/C Seater / Sleeper (2+2),21:00,07h 15m,04:15,2.0,29,INR 449
22 Jul,Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Shivam Travels,NON A/C Seater / Sleeper (2+2),20:30,08h 30m,05:00,1.2,43,INR 450
22 Jul,Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Vivek Travels (yvts),A/C Seater/Sleeper (2+1),22:00,07h 20m,05:20,2.8,15,INR 700
22 Jul,Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Shri Sai Krishna Luxury,A/C Seater / Sleeper (2+1),20:00,09h 30m,05:30,3.3,21,INR 600
22 Jul,Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Sree Balaji Travels,A/C Seater / Sleeper (2+1),19:30,09h 00m,04:30,2.7,49,INR 509
22 Jul,Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Jay Jagdambay Tour And Travels,A/C Seater / Sleeper (2+1),23:20,07h 40m,07:00,1.9,4,INR 648
22 Jul,Bihar,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),21:25,07h 10m,04:35,3.1,29,INR 468
22 Jul,Bihar,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Divya Rath,A/C Sleeper (2+1),20:45,08h 00m,04:45,4.5,9,INR 601
22 Jul,Bihar,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,AITIANA CRUISELINERS,A/C Seater / Sleeper (2+1),21:15,08h 15m,05:30,4.1,5,INR 600
22 Jul,Bihar,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,AITIANA CRUISELINERS,Bharat Benz A/C Seater /Sleeper (2+1),20:20,08h 10m,04:30,3.4,14,INR 500
22 Jul,Bihar,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Sadhvi Rath,A/C Seater / Sleeper (2+1),20:20,08h 50m,05:10,3.5,16,INR 495
22 Jul,Bihar,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Shatabdi Travels,A/C Seater / Sleeper (2+1),21:55,08h 00m,05:55,3.4,29,INR 550
22 Jul,Bihar,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),20:30,08h 25m,04:55,3.2,9,INR 600
22 Jul,Bihar,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Shatabdi Travels,A/C Seater / Sleeper (2+1),20:20,08h 00m,04:20,3.2,19,INR 600
22 Jul,Bihar,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Maa Satyabhama Rath,A/C Seater / Sleeper (2+1),21:00,08h 30m,05:30,3.2,16,INR 600
22 Jul,Bihar,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Shree Sai Krishna Luxury,A/C Seater / Sleeper (2+1),20:15,09h 15m,05:30,3.5,24,INR 600
22 Jul,Bihar,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),22:10,07h 15m,05:25,3.3,6,INR 600
22 Jul,Bihar,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:30,08h 50m,05:20,2.0,26,INR 463
22 Jul,Bihar,Darbhanga to Patna (Bihar),https://www.redbus.in/bus-tickets/darbhanga-to-patna,Bihar state road transport corporation (BSRTC) - 150464,Non AC Seater (2+2),17:40,04h 00m,21:40,2.0,41,INR 213
22 Jul,Bihar,Darbhanga to Patna (Bihar),https://www.redbus.in/bus-tickets/darbhanga-to-patna,Rukmanti (AT),A/C Seater / Sleeper (2+1),23:59,05h 01m,05:00,1.6,11,INR 522
22 Jul,Bihar,Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Bihar state road transport corporation (BSRTC) - 152896,Non AC Seater (2+2),21:59,08h 01m,06:00,2.4,8,INR 400
22 Jul,Bihar,Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Rukmanti (AT),A/C Seater / Sleeper (2+1),20:00,09h 00m,05:00,2.1,19,INR 523
22 Jul,Bihar,Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Tiwari Motors,A/C Seater / Sleeper (2+1),20:00,09h 05m,05:05,2.5,28,INR 449
22 Jul,Bihar,Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:30,07h 30m,04:00,1.8,26,INR 648
22 Jul,Bihar,Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Raj Rath,A/C Seater / Sleeper (2+2),21:00,09h 00m,06:00,2.8,24,INR 425
22 Jul,Bihar,Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra,Travel Point World LLP,A/C Seater / Sleeper (2+2),18:20,12h 30m,06:50,1.5,35,INR 2374
23 Jul,Bihar,Hajipur (Bihar) to Kathmandu,https://www.redbus.in/bus-tickets/hajipur-to-kathmandu,Bihar state road transport corporation (BSRTC) - 166033,A/C Seater Hi-Tech Push Back (2+2),14:30,15h 45m,06:15,2.2,41,INR 1015
23 Jul,Bihar,Kathmandu to Motihari,https://www.redbus.in/bus-tickets/kathmandu-to-motihari,Bihar state road transport corporation (BSRTC) - 165505,A/C Seater Hi-Tech Push Back (2+2),17:45,14h 15m,08:00,3.7,7,INR 685
23 Jul,Bihar,Kathmandu to Motihari,https://www.redbus.in/bus-tickets/kathmandu-to-motihari,V.I.P Travels,A/C Seater Hi-Tech Push Back (2+2),18:30,13h 00m,07:30,2.7,43,INR 700
22 Jul,Bihar,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),21:25,06h 35m,04:00,3.3,24,INR 450
22 Jul,Bihar,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Divya Rath,A/C Sleeper (2+1),20:45,07h 00m,03:45,4.7,9,INR 601
22 Jul,Bihar,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),20:35,07h 30m,04:05,3.4,15,INR 450
22 Jul,Bihar,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Raj Bus Services,A/C Seater / Sleeper (2+1),16:55,09h 10m,02:05,3.4,8,INR 450
22 Jul,Bihar,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Raj Bus Services,A/C Seater / Sleeper (2+1),19:25,08h 40m,04:05,3.4,15,INR 450
22 Jul,Bihar,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),18:25,07h 50m,02:15,3.4,13,INR 450
22 Jul,Bihar,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Shatabdi Travels,A/C Seater / Sleeper (2+1),21:55,07h 45m,05:40,3.3,26,INR 550
22 Jul,Bihar,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),20:30,07h 40m,04:10,3.2,41,INR 600
22 Jul,Bihar,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Shatabdi Travels,A/C Seater / Sleeper (2+1),20:20,07h 45m,04:05,3.6,19,INR 600
22 Jul,Bihar,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Maa Satyabhama Rath,A/C Seater / Sleeper (2+1),21:00,07h 45m,04:45,2.9,19,INR 600
22 Jul,Bihar,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Meera Travels (Yvts),A/C Seater / Sleeper (2+1),20:30,08h 45m,05:15,1.8,29,INR 600
22 Jul,Bihar,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),22:10,06h 50m,05:00,4.3,7,INR 600
22 Jul,Bihar,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sadhvi Rath,A/C Seater / Sleeper (2+1),20:20,06h 45m,03:05,3.1,16,INR 495
22 Jul,Bihar,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Shree Sai Krishna Luxury,A/C Seater / Sleeper (2+1),20:15,08h 55m,05:10,2.9,34,INR 600
22 Jul,Bihar,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:30,07h 30m,04:00,1.8,26,INR 463
22 Jul,Bihar,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Aarush Krrish,A/C Seater / Sleeper (2+1),21:00,07h 00m,04:00,1.9,46,INR 540
22 Jul,Bihar,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur,Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),20:55,09h 35m,06:30,3.2,28,INR 541
22 Jul,Bihar,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur,JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),20:35,08h 25m,05:00,3.5,26,INR 925
22 Jul,Bihar,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),18:45,08h 30m,03:15,2.3,4,INR 900
22 Jul,Bihar,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),18:30,09h 30m,04:00,2.3,4,INR 900
22 Jul,Bihar,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),19:15,09h 45m,05:00,2.3,2,INR 900
22 Jul,Bihar,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur,Jai Mata Di Tour and Travels,AC Seater (2+2),20:00,08h 00m,04:00,2.3,4,INR 990
22 Jul,Bihar,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur,Pawapuri Motors,A/C Seater / Sleeper (2+1),18:25,11h 05m,05:30,2.2,5,INR 900
22 Jul,Bihar,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur,Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),18:15,09h 40m,03:55,2.1,10,INR 800
22 Jul,Bihar,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur,Tejas Maa Bhawani,A/C Sleeper (2+1),18:30,10h 30m,05:00,2.1,8,INR 775
22 Jul,Bihar,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur,RAUSHAN TRAVELS AND HOSPITALITY,A/C Seater / Sleeper (2+2),19:30,09h 00m,04:30,1.7,4,INR 700
22 Jul,Bihar,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,Bihar state road transport corporation (BSRTC) - 152185,Volvo AC Seater 2+2,23:00,08h 00m,07:00,3.1,27,INR 700
22 Jul,Bihar,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),21:30,07h 30m,05:00,3.9,27,INR 850
22 Jul,Bihar,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:00,06h 45m,03:45,4.4,17,INR 999
22 Jul,Bihar,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,Gorakhdham Express Bus Service,A/C Seater / Sleeper (2+2),23:55,07h 35m,07:30,1.6,40,INR 1195
22 Jul,Bihar,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,Panwar Travels,A/C Seater / Sleeper (2+1),21:30,06h 35m,04:05,2.7,32,INR 2590
22 Jul,Bihar,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,Maan Travels,NON AC Seater / Sleeper 2+1,23:55,10h 35m,10:30,1.7,41,INR 1450
22 Jul,Bihar,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,Maa Laxmi Bihar Express,Non A/C Seater / Sleeper (2+1),22:30,09h 30m,08:00,1.3,33,INR 1000
22 Jul,Bihar,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),23:30,08h 00m,07:30,1.2,47,INR 1799
