date,state,route,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,available_seats,price
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 182785,Express Non AC Seater 2+3,23:30,01h 00m,00:30,3.5,42,INR 120
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jain travels regd,NON AC Seater/ Sleeper (2+1),23:15,02h 00m,01:15,3.9,42,INR 250
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),20:00,02h 15m,22:15,2.5,32,INR 370
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Chanakya Travels Agency,A/C Seater / Sleeper (2+1),19:45,02h 45m,22:30,3.8,40,INR 1100
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jain travels regd,AC Sleeper (2+1),19:50,02h 25m,22:15,3.9,30,INR 400
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Shri Charbhuja Travels (A Unit Of Bala Agri..),NON AC Seater / Sleeper 2+1,20:06,01h 38m,21:44,3.5,35,INR 1000
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Shrinath® Travel Agency Pvt. Ltd.,A/C Sleeper (2+1),20:15,01h 45m,22:00,3.5,36,INR 600
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Om Travels,NON A/C Sleeper (2+1),21:30,02h 00m,23:30,5.0,36,INR 700
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jai Ambey Travels,A/C Seater / Sleeper (2+2),21:30,02h 00m,23:30,3.6,56,INR 499
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:55,01h 04m,23:59,3.5,38,INR 550
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,bhaiya travels,NON A/C Sleeper (2+1),22:55,01h 45m,00:40,3.2,36,INR 859
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,V k jain travels,A/C Seater / Sleeper (2+1),23:50,02h 30m,02:20,3.0,34,INR 850
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,V k jain travels,NON A/C Sleeper (2+1),23:55,02h 30m,02:25,3.0,26,INR 550
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),23:58,01h 42m,01:40,3.3,28,INR 800
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Dashmesh Travels,A/C Seater / Sleeper (2+1),00:00,01h 15m,01:15,3.5,30,INR 555
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,NS Travels,A/C Sleeper (2+1),00:09,01h 31m,01:40,0,36,INR 4000
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,New Amar Travels,A/C Seater / Sleeper (3+1),00:09,01h 46m,01:55,3.6,36,INR 1110
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Rathi Travels Agency,NON A/C Sleeper (2+1),19:53,02h 00m,21:53,2.9,37,INR 485
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,New Kothari Travels,NON A/C Sleeper (2+2),20:00,02h 00m,22:00,2.4,48,INR 1500
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kalpana Travels Pvt. Ltd.,A/C Seater / Sleeper (2+1),20:20,02h 55m,23:15,2.8,35,INR 400
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Shri Chirag Travel Agency,AC Sleeper (2+1),20:36,02h 45m,23:21,2.7,36,INR 1774
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Salasar vaishnav travels,A/C Seater / Sleeper (2+1),20:45,02h 10m,22:55,0,38,INR 600
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Deepak Travels,NON A/C Sleeper (2+1),20:45,03h 30m,00:15,2.1,29,INR 1199
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Deepak Travels,A/C Seater / Sleeper (2+2),20:45,02h 25m,23:10,2.1,50,INR 880
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Deepak Travels,AC Sleeper (2+1),21:00,02h 40m,23:40,2.1,18,INR 899
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Amit Travels,A/C Seater / Sleeper (2+1),21:15,01h 45m,23:00,1.7,34,INR 399
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Deepak Travels,A/C Seater / Sleeper (2+1),21:15,02h 00m,23:15,2.1,24,INR 1400
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Deepak Travels,A/C Seater / Sleeper (2+1),21:30,02h 00m,23:30,2.1,34,INR 1650
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Om sai tour and travels,NON A/C Sleeper (2+1),21:30,02h 20m,23:50,0,30,INR 900
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Salasar vaishnav travels,Non A/C Seater / Sleeper (2+1),21:40,01h 55m,23:35,0,38,INR 750
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Naveen Tour and Travels,NON A/C Sleeper (2+1),21:45,02h 10m,23:55,2.9,10,INR 599
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kamal travels,NON A/C Sleeper (2+1),22:15,01h 55m,00:10,2.4,36,INR 550
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Maan Sahib Travels,A/C Seater / Sleeper (2+1),22:40,01h 40m,00:20,2.6,38,INR 549
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Rathi Travels Business Class,NON A/C Sleeper (2+1),22:45,02h 00m,00:45,0,36,INR 2500
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Deepak Travels,NON A/C Seater/ Sleeper (2+1),23:15,02h 45m,02:00,2.1,12,INR 425
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Om shree ji travles,NON A/C Sleeper (2+1),23:45,01h 30m,01:15,2.9,31,INR 800
22 Jul,Rajasthan,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Maruti Travels Balotra,NON AC Seater / Sleeper 2+1,03:44,02h 10m,05:54,2.6,34,INR 460
22 Jul,Rajasthan,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,UPSRTC - ALI0024,Ordinary Non AC Seater 2+3,21:00,08h 00m,05:00,3.5,52,INR 361
22 Jul,Rajasthan,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Mahalaxmi Travels,A/C Seater/Sleeper (2+1),23:55,07h 05m,07:00,3.3,5,INR 599
22 Jul,Rajasthan,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Rinku Travels,A/C Seater / Sleeper (2+1),21:30,07h 50m,05:20,3.6,10,INR 400
22 Jul,Rajasthan,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Rinku Travels,A/C Seater / Sleeper (2+1),21:15,08h 45m,06:00,3.4,5,INR 600
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,03h 30m,00:30,4.2,37,INR 235
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,23:00,02h 30m,01:30,4.2,37,INR 339
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,RSRTC - 189583,NON AC Seater / Sleeper 2+1,23:59,02h 41m,02:40,4.2,37,INR 235
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,M R Travels,A/C Sleeper (2+1),19:40,03h 50m,23:30,3.8,13,INR 500
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jain travels regd,NON AC Seater / Sleeper 2+1,19:40,03h 15m,22:55,3.9,42,INR 270
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,FlixBus,A/C Sleeper (2+1),19:45,03h 15m,23:00,3.8,16,INR 99
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,V k jain travels,NON A/C Sleeper (2+1),19:45,02h 40m,22:25,3.0,31,INR 350
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Bluecity Bus,A/C Sleeper (2+1),19:45,02h 30m,22:15,4.3,24,INR 500
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),19:45,05h 00m,00:45,3.3,36,INR 370
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,M R Travels,NON A/C Seater/ Sleeper (2+1),20:25,03h 30m,23:55,3.8,20,INR 450
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,SHRI VISHWAKARMA TRAVELS (KETU),Non A/C Seater / Sleeper (2+1),20:30,04h 45m,01:15,3.5,40,INR 500
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jain travels regd,NON AC Seater / Sleeper 2+1,20:30,04h 00m,00:30,3.9,48,INR 270
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jain travels regd,NON AC Seater / Sleeper 2+1,21:00,02h 40m,23:40,3.9,42,INR 270
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,21:15,02h 45m,00:00,3.3,40,INR 450
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jain travels regd,NON AC Seater / Sleeper 2+1,21:30,03h 27m,00:57,3.9,42,INR 270
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,V k jain travels,Non A/C Seater / Sleeper (2+1),21:31,02h 45m,00:16,3.0,19,INR 300
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),21:45,05h 30m,03:15,3.4,20,INR 400
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Deepak Travells,NON AC Seater / Sleeper 2+1,21:50,06h 40m,04:30,3.3,40,INR 500
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,M R Travels,A/C Seater / Sleeper (2+1),22:00,03h 10m,01:10,3.8,26,INR 500
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,M R Travels,NON A/C Seater/ Sleeper (2+1),22:00,03h 20m,01:20,3.8,27,INR 450
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,B.R. Travels,A/C Seater / Sleeper (2+1),22:00,03h 03m,01:03,0,36,INR 450
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,M R Travels,NON A/C Seater/ Sleeper (2+1),22:00,03h 20m,01:20,3.8,24,INR 400
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),22:00,03h 15m,01:15,3.7,41,INR 400
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,03h 36m,01:36,3.9,42,INR 270
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),22:15,04h 00m,02:15,3.3,34,INR 370
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jain travels regd,NON AC Seater / Sleeper 2+1,22:15,04h 20m,02:35,3.9,41,INR 400
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Pooja Paraswnath Travels,NON AC Seater / Sleeper 2+1,22:15,04h 30m,02:45,3.1,36,INR 400
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jain travels regd,A/C Seater / Sleeper (2+1),22:30,02h 55m,01:25,3.9,42,INR 500
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,22:30,02h 35m,01:05,3.3,40,INR 500
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Swagat Travels,A/C Seater / Sleeper (2+1),22:42,02h 38m,01:20,3.4,46,INR 360
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,M R Travels,A/C Seater / Sleeper (2+1),22:45,03h 00m,01:45,3.8,23,INR 500
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),22:45,03h 30m,02:15,3.3,34,INR 500
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jakhar Travels,A/C Seater / Sleeper (2+1),23:00,03h 30m,02:30,3.7,37,INR 410
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,23:00,02h 50m,01:50,3.3,38,INR 450
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Tiger Travels,A/C Seater / Sleeper (2+1),23:15,03h 00m,02:15,4.1,25,INR 500
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),23:30,03h 30m,03:00,3.2,31,INR 400
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Shri Ganesh Travels,A/C Seater / Sleeper (2+1),23:55,03h 50m,03:45,3.0,38,INR 450
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),23:59,03h 31m,03:30,3.4,30,INR 450
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,RR Travels,A/C Seater / Sleeper (2+1),19:40,04h 55m,00:35,2.2,38,INR 324
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,RR Travels,A/C Seater / Sleeper (2+1),19:50,03h 50m,23:40,2.2,41,INR 370
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Salasar vaishnav travels,Non A/C Seater / Sleeper (2+1),20:00,03h 10m,23:10,0,40,INR 450
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jai Shankar Travels,NON AC Seater / Sleeper 2+1,20:10,04h 20m,00:30,2.6,32,INR 450
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jai Shankar Travels,NON A/C Seater/ Sleeper (2+1),20:30,03h 45m,00:15,2.6,36,INR 500
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:16,04h 00m,01:16,2.9,29,INR 400
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Laxmi traveller,NON A/C Seater/ Sleeper (2+1),21:50,03h 30m,01:20,2.3,14,INR 330
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Kalpana Travels Pvt. Ltd.,NON AC Seater / Sleeper 2+1,22:00,02h 45m,00:45,2.8,34,INR 400
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Laxmi traveller,A/C Seater / Sleeper (2+1),22:05,03h 25m,01:30,2.3,32,INR 430
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jain travels regd,AC Sleeper (2+1),20:00,03h 00m,23:00,3.9,19,INR 530
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Pooja Paraswnath Travels,NON A/C Sleeper (2+1),20:00,03h 30m,23:30,3.1,30,INR 600
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),20:30,03h 20m,23:50,3.8,40,INR 750
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Pooja Paraswnath Travels,A/C Seater / Sleeper (2+1),21:00,02h 35m,23:35,3.1,42,INR 600
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Chanakya Travels Agency,AC Sleeper (2+1),21:30,03h 10m,00:40,3.8,36,INR 900
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Pooja Paraswnath Travels,A/C Seater / Sleeper (2+1),22:00,04h 30m,02:30,3.1,32,INR 523.81
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jain travels regd,A/C Sleeper (2+1),22:00,03h 40m,01:40,3.9,30,INR 700
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,M R Travels,A/C Sleeper (2+1),22:00,02h 55m,00:55,3.8,15,INR 700
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Gajraj Travels,A/C Sleeper (2+1),22:00,04h 08m,02:08,4.5,18,INR 650
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,B R Travels,AC Sleeper (2+1),22:00,03h 03m,01:03,4.0,36,INR 600
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Gajraj Travels,A/C Sleeper (2+1),22:00,03h 30m,01:30,4.5,12,INR 700
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,CHANDRA RAJ TRAVELS,Bharat Benz A/C Sleeper (2+1),22:00,03h 45m,01:45,3.3,27,INR 650
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Chouhan Tour and Travel,A/C Seater / Sleeper (2+2),22:26,03h 40m,02:06,3.5,33,INR 650
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,03h 46m,03:45,3.3,38,INR 800
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Gajanand Travels,A/C Seater / Sleeper (2+1),20:30,03h 00m,23:30,0,30,INR 587
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Kalpana Travels Pvt. Ltd.,A/C Seater / Sleeper (2+1),20:30,04h 00m,00:30,2.8,42,INR 600
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Salasar vaishnav travels,Non A/C Seater / Sleeper (2+1),20:35,02h 55m,23:30,0,40,INR 550
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),21:30,03h 55m,01:25,2.8,32,INR 650
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Laxmi traveller,A/C Seater / Sleeper (2+1),22:00,03h 45m,01:45,2.3,32,INR 530
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Maruti Travels Balotra,NON AC Seater / Sleeper 2+1,22:28,03h 34m,02:02,2.6,34,INR 555
22 Jul,Rajasthan,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:40,03h 05m,02:45,2.9,35,INR 550
22 Jul,Rajasthan,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,RSRTC - 189240,NON AC Seater / Sleeper 2+1,21:00,05h 15m,02:15,3.7,26,INR 341
22 Jul,Rajasthan,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,RSRTC - 187287,NON AC Seater / Sleeper 2+1,23:15,05h 25m,04:40,4.3,15,INR 344
22 Jul,Rajasthan,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,RSRTC - 192602,Express Non AC Seater 2+3,23:59,05h 31m,05:30,3.9,42,INR 265
22 Jul,Rajasthan,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),23:00,06h 30m,05:30,4.4,13,INR 250
22 Jul,Rajasthan,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Babu Travels,NON A/C Seater/ Sleeper (2+1),22:00,07h 05m,05:05,3.3,24,INR 278
22 Jul,Rajasthan,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Jakhar Travels,A/C Seater / Sleeper (2+1),23:59,06h 01m,06:00,3.3,11,INR 400
22 Jul,Rajasthan,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),22:45,06h 30m,05:15,3.3,20,INR 250
22 Jul,Rajasthan,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Navrang Travels,A/C Seater / Sleeper (2+1),21:50,06h 40m,04:30,2.6,20,INR 308
22 Jul,Rajasthan,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,S.Nath Travels,A/C Seater / Sleeper (2+1),22:15,06h 30m,04:45,2.8,14,INR 400
22 Jul,Rajasthan,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Jakhar Travels,A/C Seater / Sleeper (2+1),20:15,05h 45m,02:00,2.8,15,INR 400
22 Jul,Rajasthan,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Jai Shrinath Ji Ki ® Travels,Non A/C Seater / Sleeper (2+1),22:00,07h 00m,05:00,2.2,17,INR 300
